wl,n
0.002323977,0.99828721
0.002326157,0.99828308
0.002328342,0.99828258
0.00233053,0.99828262
0.002332722,0.99827787
0.002334919,0.99826155
0.002337119,0.99823922
0.002339324,0.99823432
0.002341533,0.99824631
0.002343746,0.99825562
0.002345964,0.99825598
0.002348185,0.99824957
0.002350411,0.99824177
0.002352641,0.99823389
0.002354875,0.99822608
0.002357114,0.99822066
0.002359357,0.99821583
0.002361604,0.99821014
0.002363855,0.99820544
0.00236611,0.99820279
0.00236837,0.99820119
0.002370635,0.99819946
0.002372903,0.99819796
0.002375176,0.99819577
0.002377453,0.99819334
0.002379735,0.99819022
0.002382021,0.99818573
0.002384311,0.99818011
0.002386606,0.99817301
0.002388905,0.99816469
0.002391209,0.99815614
0.002393517,0.99815065
0.00239583,0.99814769
0.002398147,0.99814492
0.002400468,0.99814418
0.002402794,0.99814323
0.002405125,0.99814199
0.00240746,0.99814174
0.0024098,0.99814104
0.002412144,0.99813808
0.002414492,0.99813533
0.002416846,0.99813384
0.002419204,0.99813154
0.002421566,0.99812749
0.002423933,0.99812374
0.002426305,0.99812178
0.002428681,0.99811948
0.002431062,0.99811642
0.002440634,0.99810019
0.00245028,0.9980837
0.002460004,0.99806649
0.002469805,0.99804572
0.002479684,0.99803198
0.002489642,0.99802494
0.002499681,0.99801405
0.002509801,0.99800127
0.002520004,0.99798751
0.00253029,0.99797346
0.00254066,0.997959
0.002551115,0.99794399
0.002561657,0.99792899
0.002572286,0.99791348
0.002583004,0.99789512
0.002593811,0.99787984
0.00260471,0.99786775
0.0026157,0.99785479
0.002626784,0.99784318
0.002637961,0.99783093
0.002649235,0.99782018
0.002660605,0.99777567
0.002672073,0.99771597
0.00268364,0.99773645
0.002695308,0.99772395
0.002707078,0.99767896
0.002718951,0.99770516
0.002730929,0.9977106
0.002743013,0.99768367
0.002755204,0.99765934
0.002767504,0.99763851
0.002779915,0.99761827
0.002792437,0.99759823
0.002805072,0.99757837
0.002817822,0.99755889
0.002830689,0.99753955
0.002843674,0.99752026
0.002856779,0.99750107
0.002870004,0.99748131
0.002883353,0.99746169
0.002896827,0.99744232
0.002910427,0.99742287
0.002924155,0.99740327
0.002938014,0.99738285
0.002952004,0.99736064
0.002966129,0.99733742
0.002980389,0.99731378
0.002994787,0.99728905
0.003009325,0.99726081
0.003024005,0.99722975
0.003038828,0.99718911
0.003053798,0.99714139
0.003068916,0.99714787
0.003084184,0.99716333
0.003099605,0.99712084
0.003115181,0.99705081
0.003130914,0.99704052
0.003146807,0.9970604
0.003162862,0.99703517
0.003179082,0.99700705
0.003195469,0.99698015
0.003212026,0.99695379
0.003228755,0.99692718
0.003245659,0.99689928
0.003262742,0.99686881
0.003280005,0.99683834
0.003297452,0.99681177
0.003315085,0.99678482
0.003332908,0.99675446
0.003350924,0.99672365
0.003369136,0.99669422
0.003387546,0.99666584
0.003406159,0.99663768
0.003424978,0.99660934
0.003444005,0.99657973
0.003463245,0.99654795
0.003482702,0.99651513
0.003502378,0.99648286
0.003522278,0.99645221
0.003542405,0.99642512
0.003562764,0.99638102
0.003583358,0.9963366
0.003604191,0.9963061
0.003625269,0.99627002
0.003646594,0.99623503
0.003668171,0.99620251
0.003690006,0.99616963
0.003712101,0.99612974
0.003734463,0.99608423
0.003757097,0.99604051
0.003780006,0.99599417
0.003803196,0.99594442
0.003826672,0.99590005
0.003850441,0.99586386
0.003874506,0.99583006
0.003898874,0.99579345
0.00392355,0.99575192
0.003948541,0.99570967
0.003973852,0.99567139
0.00399949,0.99562955
0.004025461,0.99557343
0.004051771,0.99549893
0.004078427,0.99541634
0.004105437,0.9953399
0.004132806,0.99559246
0.004139706,0.99528194
0.004146628,0.99508354
0.004153574,0.99506661
0.004160543,0.99502027
0.004167536,0.99530139
0.004174552,0.99522596
0.004181591,0.99518094
0.004188655,0.99528962
0.004195742,0.99538652
0.004202854,0.99532363
0.004475963,0.99464031
0.004484057,0.99445237
0.004492181,0.9942828
0.004500333,0.99414345
0.004508516,0.99440781
0.004516728,0.99469603
0.00452497,0.99467501
0.004533243,0.99441935
0.004541545,0.99461958
0.004549878,0.99446369
0.004558242,0.99414472
0.004566637,0.99457959
0.004575062,0.99439491
0.004583519,0.99420463
0.004592007,0.99452468
0.004600526,0.99413134
0.004609078,0.99411511
0.004617661,0.99430023
0.004626276,0.99411056
0.004634923,0.99420612
0.004643603,0.9941608
0.004652315,0.99405881
0.00466106,0.99407176
0.004669838,0.99405777
0.004678649,0.99425106
0.004687493,0.99424646
0.004696371,0.99417333
0.004705282,0.994051
0.004714228,0.99386929
0.004723207,0.99390394
0.004732221,0.99391949
0.004741269,0.99379884
0.004750352,0.99350069
0.00475947,0.99343955
0.004768623,0.99355509
0.004777811,0.99356409
0.004787034,0.99361806
0.004796294,0.99387212
0.004805589,0.99369007
0.00481492,0.99349267
0.004824287,0.99358548
0.004833692,0.99361952
0.004843132,0.99349442
0.00485261,0.99353653
0.004862125,0.99342611
0.004871677,0.99308304
0.004881267,0.99300264
0.004890895,0.99298748
0.004900561,0.99311395
0.004910265,0.99309594
0.004920007,0.99325677
0.004929789,0.99329788
0.004939609,0.99329778
0.004949469,0.99330095
0.004959367,0.99310994
0.004969306,0.99323722
0.004979285,0.99326828
0.004989303,0.99289467
0.004999362,0.99263663
0.005009462,0.99281743
0.005019603,0.9929765
0.005029784,0.99287237
0.005040008,0.99254245
0.005050272,0.99252509
0.005060579,0.99280934
0.005070928,0.9927987
0.005081319,0.99270891
0.005091753,0.99249864
0.00510223,0.99217995
0.00511275,0.99235567
0.005123314,0.99245118
0.005133921,0.99224911
0.005144572,0.99224669
0.005155268,0.99220781
0.005166008,0.99232434
0.005176793,0.99234422
0.005187623,0.99215579
0.005198498,0.99227038
0.00520942,0.9921445
0.005220387,0.99182366
0.0052314,0.99189985
0.00524246,0.99193733
0.005253567,0.99192153
0.005264721,0.99182127
0.005275923,0.99171325
0.005287172,0.99162179
0.00529847,0.99153778
0.005309815,0.99156116
0.00532121,0.99143151
0.005332653,0.9916099
0.005344146,0.99180584
0.005355688,0.99143131
0.005367281,0.99140213
0.005378924,0.99146178
0.005390617,0.99143254
0.005402361,0.99144726
0.005414157,0.99125817
0.005426004,0.99120445
0.005437903,0.99121137
0.005449854,0.99108116
0.005461858,0.99104548
0.005473916,0.99085206
0.005486026,0.99079521
0.00549819,0.99109773
0.005510408,0.99085399
0.005522681,0.99046302
0.005535008,0.99047725
0.005547391,0.99040775
0.005559829,0.9904131
0.005572323,0.99035537
0.005584873,0.99019874
0.00559748,0.98997814
0.005610144,0.98982656
0.005622866,0.99016349
0.005635645,0.99015855
0.005648482,0.99014319
0.005661378,0.99011594
0.005674334,0.98989436
0.005687348,0.98978663
0.005700422,0.98948736
0.005713557,0.9895588
0.005726752,0.98972341
0.005740009,0.98949534
0.005753327,0.9893934
0.005766706,0.98929759
0.005780149,0.98924834
0.005793654,0.98937198
0.005807222,0.98934225
0.005820854,0.98928904
0.00583455,0.98925045
0.005848311,0.98887451
0.005862137,0.98886379
0.005876028,0.98896856
0.005889985,0.98865086
0.005904009,0.98843652
0.0059181,0.9884969
0.005932258,0.9884362
0.005946484,0.98834893
0.005960778,0.98816001
0.005975142,0.98782975
0.005989574,0.98794817
0.006004077,0.98793653
0.00601865,0.98778732
0.006033294,0.98749148
0.006048009,0.98727382
0.006062796,0.98758284
0.006077656,0.98764817
0.006092589,0.98750864
0.006107595,0.9873303
0.006122676,0.98699807
0.006137831,0.98695065
0.006153061,0.98688594
0.006168368,0.98691405
0.00618375,0.9866909
0.006199209,0.98633843
0.006214746,0.98636902
0.006230361,0.98606834
0.006246055,0.98571853
0.006261828,0.9858301
0.00627768,0.98589164
0.006293614,0.98570448
0.006309628,0.98535599
0.006325724,0.98530643
0.006341902,0.98537356
0.006358163,0.98512089
