wl,n
0.002464894,0.99734771
0.002469805,0.99733952
0.002474734,0.99733117
0.002479684,0.99732341
0.002484653,0.99731521
0.002489642,0.99730709
0.002494652,0.99729825
0.002499681,0.99728851
0.002504731,0.99728038
0.002509801,0.99727235
0.002514892,0.99726314
0.002520004,0.99725338
0.002525136,0.99724437
0.00253029,0.99723561
0.002535464,0.99722643
0.00254066,0.99721782
0.002545877,0.99720825
0.002551115,0.99719801
0.002556375,0.99718882
0.002561657,0.99717952
0.00256696,0.99716995
0.002572286,0.99716033
0.002577634,0.99715037
0.002583004,0.99714013
0.002588396,0.99712933
0.002593811,0.99711973
0.002599249,0.99711063
0.00260471,0.99710151
0.002610193,0.99709144
0.0026157,0.99708133
0.00262123,0.99707113
0.002626784,0.99705964
0.002632361,0.99704821
0.002637961,0.99703757
0.002643586,0.99702786
0.002649235,0.99701615
0.002654908,0.99700172
0.002660605,0.99698893
0.002666327,0.99699663
0.002672073,0.99702053
0.002677844,0.99702115
0.00268364,0.99699347
0.002689462,0.99695215
0.002695308,0.99692278
0.002701181,0.99694583
0.002707078,0.99695674
0.002713002,0.99693356
0.002718951,0.99690846
0.002724927,0.9968766
0.002730929,0.99685779
0.002736958,0.99685164
0.002743013,0.99684764
0.002749095,0.99683883
0.002755204,0.99682952
0.00276134,0.99681959
0.002767504,0.99681022
0.002773695,0.99680073
0.002779915,0.99679073
0.002786162,0.99678186
0.002792437,0.99677272
0.00279874,0.9967632
0.002805072,0.99675314
0.002811433,0.99674346
0.002817822,0.99673316
0.002824241,0.99672215
0.002830689,0.99671162
0.002837167,0.99669985
0.002843674,0.99668839
0.002850211,0.99667668
0.002856779,0.99666372
0.002863376,0.99665135
0.002870004,0.99663847
0.002876663,0.9966255
0.002883353,0.99661287
0.002890074,0.99659955
0.002896827,0.99658561
0.002903611,0.99657155
0.002910427,0.99655722
0.002917275,0.99654197
0.002924155,0.99652689
0.002931068,0.99651259
0.002938014,0.99649794
0.002944993,0.9964834
0.002952004,0.99646911
0.00295905,0.99645395
0.002966129,0.99643909
0.002973242,0.99642436
0.002980389,0.99640901
0.002987571,0.99639356
0.002994787,0.99637826
0.003002038,0.99636303
0.003009325,0.99634717
0.003016647,0.99633169
0.003024005,0.99631659
0.003031398,0.99630145
0.003038828,0.99628691
0.003046295,0.99627369
0.003053798,0.99625808
0.003061338,0.9962433
0.003068916,0.99622669
0.003076531,0.99620566
0.003084184,0.99619081
0.003091875,0.99616159
0.003099605,0.99613725
0.003107373,0.99613955
0.003115181,0.99613922
0.003123027,0.99612004
0.003130914,0.99609049
0.00313884,0.99607156
0.003146807,0.99606031
0.003154814,0.99604729
0.003162862,0.99603194
0.003170951,0.99601688
0.003179082,0.99600107
0.003187254,0.99598452
0.003195469,0.99596841
0.003203726,0.99595136
0.003212026,0.99593482
0.003220369,0.99591886
0.003228755,0.99590202
0.003237185,0.99588453
0.003245659,0.9958668
0.003254178,0.99585052
0.003262742,0.99583314
0.003271351,0.99581385
0.003280005,0.99579627
0.003288705,0.99577952
0.003297452,0.99576209
0.003306245,0.99574407
0.003315085,0.99572734
0.003323973,0.99571078
0.003332908,0.99569246
0.003341892,0.99567458
0.003350924,0.99565681
0.003360005,0.99563843
0.003369136,0.99562092
0.003378316,0.9956027
0.003387546,0.99558329
0.003396827,0.9955649
0.003406159,0.99554643
0.003415542,0.99552674
0.003424978,0.99550747
0.003434465,0.99548899
