wl,n
0.001614586,0.99924694
0.001618809,0.99924255
0.001623049,0.99923858
0.001627311,0.99923447
0.001631578,0.99922989
0.00163585,0.9992252
0.001640188,0.99922163
0.001644538,0.99921779
0.001648908,0.99921332
0.001653264,0.99920914
0.001657725,0.99920463
0.001662158,0.99920067
0.001666567,0.99919633
0.001671116,0.99919133
0.001675602,0.9991865
0.001680126,0.99918187
0.001684702,0.99917722
0.001689258,0.99917247
0.001693891,0.99916827
0.001698518,0.99916401
0.001703222,0.99915939
0.001707882,0.9991546
0.001712644,0.99914973
0.001717303,0.99914544
0.00172211,0.9991407
0.001726877,0.99913589
0.001731704,0.99913132
0.001736569,0.99912632
0.00174137,0.99912132
0.001746324,0.99911592
0.001751292,0.9991108
0.001756202,0.99910634
0.001761202,0.99910125
0.001766202,0.99909583
0.001771659,0.99908949
0.001776723,0.99908508
0.001781826,0.99908127
0.001786954,0.99907701
0.001792123,0.99907246
0.00179731,0.99906799
0.00180252,0.99906203
0.001807755,0.99905561
0.001813057,0.99905012
0.001818367,0.99904496
0.001823703,0.99904061
0.00182908,0.99903535
0.001834464,0.99902988
0.001839849,0.99902457
0.001845384,0.99901933
0.001850877,0.99901375
0.001856402,0.99900764
0.001861927,0.99900166
0.001867593,0.99899454
0.001873235,0.99898845
0.001878876,0.99898311
0.001884591,0.99897755
0.001890341,0.99897202
0.001896081,0.99896622
0.001901905,0.99896123
0.00190777,0.99895565
0.001913617,0.99894935
0.001919557,0.99894313
0.001925463,0.99893561
0.001931511,0.9989272
0.001937499,0.99891819
0.001943654,0.99891046
0.001949677,0.99890588
0.001955873,0.99889952
0.001962028,0.99889325
0.001968289,0.99888791
0.001974526,0.99888217
0.001980773,0.99887664
0.001987199,0.99887142
0.001993561,0.99886413
0.001999924,0.99885394
0.002006417,0.9988427
0.002012969,0.99883018
0.00201953,0.9988186
0.002026132,0.99881216
0.002032715,0.99880717
0.002039377,0.99880108
0.002046109,0.99879694
0.002052885,0.99879299
0.00205971,0.99878773
0.002066552,0.99878238
0.00207346,0.99877568
0.002080418,0.99876832
0.002087408,0.99876116
0.002094432,0.99875305
0.002101557,0.99874458
0.002108779,0.99873627
0.002115927,0.99872655
0.002123157,0.99871901
0.002130429,0.99871508
0.00213791,0.9987084
0.002145288,0.99869779
0.002152661,0.99868841
0.002160108,0.9986807
0.002167768,0.99867084
0.002175908,0.99865991
0.002177812,0.99865725
0.002179716,0.99865522
0.002181622,0.99865265
0.002183533,0.9986506
0.002185447,0.99864995
0.002187351,0.99864744
0.002189283,0.99864329
0.002191207,0.99864216
0.002193128,0.99864145
0.00219506,0.99863853
0.002197002,0.99863502
0.002198941,0.99863443
0.002200883,0.998633
0.002202825,0.9986301
0.002204774,0.99862749
0.002206724,0.99862518
0.002208693,0.99862401
0.00221067,0.99862145
0.00221263,0.99861865
0.00221458,0.99861483
0.002216557,0.99861164
0.002218509,0.99860969
0.002220514,0.9986074
0.002222481,0.99860473
0.002224486,0.99860283
0.002226464,0.99860023
0.002228443,0.99859728
0.002230456,0.99859515
0.002232436,0.99859221
0.002234459,0.99858823
0.002236446,0.99858537
0.00223848,0.99858294
0.002240513,0.99858094
0.002242518,0.99857964
0.00224455,0.99857759
0.002246573,0.99857675
0.002248596,0.99857592
0.00225064,0.99857384
0.002252683,0.99857332
0.002254716,0.99857251
0.002256757,0.99857186
0.002258789,0.99857029
0.002260841,0.99856771
0.002262901,0.99856486
0.002264952,0.99856134
0.002267013,0.99855831
0.002269102,0.99855568
0.002271153,0.9985527
0.002273252,0.99855042
0.00227532,0.99854863
0.002277409,0.998546
0.002279478,0.99854378
0.002281594,0.99854123
0.002283694,0.99853783
0.002285762,0.9985344
0.002287841,0.99853231
0.002289957,0.99852889
0.002292053,0.99852686
0.00229418,0.99852635
0.002296313,0.99852388
0.002298419,0.99852211
0.002300574,0.9985201
0.00230267,0.99851817
0.002304804,0.99851845
0.002306929,0.99851852
0.002309074,0.99851578
0.002311226,0.99851308
0.002313378,0.99851402
0.002315522,0.99851395
0.002317713,0.99851054
0.002319865,0.99850511
0.002322007,0.99849665
0.002324159,0.99848958
0.002326342,0.99849175
0.00232853,0.99850407
0.002330738,0.99851998
0.0023329,0.99852869
0.002335097,0.99852404
0.00233727,0.9985138
0.002339432,0.99850311
0.002341676,0.99849504
0.002343876,0.99849125
0.002346102,0.99848748
0.002348327,0.99848432
0.002350518,0.99848179
0.002352698,0.99847947
0.002354923,0.99847697
0.002357205,0.99847161
0.002359441,0.99846653
0.002361694,0.99846531
0.002363913,0.99846354
0.002366156,0.99845926
0.00236842,0.99845551
0.002370683,0.99845294
0.002372975,0.9984503
0.002375218,0.99844818
0.002377419,0.9984463
0.002379746,0.99844728
0.002382035,0.9984487
0.002384319,0.9984471
0.002393583,0.99843079
0.00240295,0.99841023
0.002412147,0.99839565
0.002421757,0.99838255
0.002431155,0.99837112
0.002440575,0.99835944
0.002450461,0.99834616
0.002459928,0.99833321
0.002469917,0.99832162
0.002480429,0.99831655
0.002485645,0.99829417
0.002490657,0.99827374
0.002495655,0.99827896
0.002500729,0.99827677
0.002505727,0.99827126
0.002510476,0.9982669
0.00251556,0.99825962
0.002520667,0.99825127
0.002526028,0.99824385
0.002531243,0.99824038
0.002536097,0.99823404
0.00254129,0.99822955
0.002546506,0.99822708
0.002551721,0.99821782
0.00255696,0.99821296
0.002562238,0.99820367
0.002567536,0.99819629
0.002573233,0.99819397
0.002578495,0.99818454
0.002583569,0.99817763
0.002588953,0.99817281
0.002594504,0.99816678
0.002599829,0.99816018
0.002605248,0.99815457
0.002610714,0.99815007
0.002616194,0.99814356
0.002621745,0.9981352
0.002627274,0.99812993
0.002632816,0.9981217
0.002638413,0.9981146
0.00264406,0.99811189
0.002649684,0.99810112
0.002655335,0.99809251
0.002661041,0.99809503
0.002666761,0.99809424
0.002672506,0.99808947
0.002678226,0.99808015
0.002684054,0.99805965
0.002689869,0.99805037
0.002695684,0.99805607
0.002701571,0.99805333
0.002707459,0.99804053
0.002713359,0.99802766
0.002719333,0.99801509
0.002725269,0.99800662
0.002731266,0.99800267
0.002737308,0.99799681
0.002743304,0.99798861
0.002749458,0.99798058
0.0027555,0.99797315
0.002761687,0.99796599
0.002767805,0.9979583
0.002774005,0.99795048
0.002780241,0.9979432
0.002786478,0.9979369
0.002792761,0.9979283
0.002799043,0.99791977
0.002805352,0.99791283
0.002811733,0.99790371
0.002818088,0.997896
0.002824542,0.99788677
0.00283092,0.9978786
0.002837469,0.99786921
0.002843923,0.99786014
0.002850482,0.99785305
0.002857067,0.99784502
0.002863603,0.99783661
0.002870284,0.99782755
0.002876916,0.99781903
0.002883534,0.9978079
0.002890324,0.99779808
0.002897027,0.99778876
0.002903757,0.99777885
0.002910629,0.99777041
0.002917488,0.99775961
0.002924337,0.99774956
0.002931222,0.9977391
0.002938203,0.99772844
0.002945196,0.99771977
0.002952187,0.99771278
0.002959203,0.99770475
0.002966256,0.99769549
0.002973355,0.99768681
0.00298054,0.99767834
0.002987737,0.99767041
0.002994935,0.99766416
0.003002228,0.9976573
0.003009482,0.9976505
0.003016789,0.99764364
0.003024092,0.99763478
0.00303148,0.99763085
0.003038906,0.99764203
0.003046357,0.99766683
0.003053828,0.99767301
0.003061348,0.99763298
0.003068905,0.99756636
0.003076524,0.99751561
0.003084163,0.99750456
0.003091841,0.99752195
0.003101033,0.99755113
0.003108765,0.99756562
0.003116599,0.99754683
0.003124375,0.99748977
0.003132313,0.99745014
0.003140146,0.99744564
0.003148145,0.99743828
0.003156129,0.99743225
0.003164172,0.99742182
0.003172288,0.99741126
0.003180344,0.99740617
